Timestamp,People_Count,Queue_Status,Waiting_Time
09:49:54,1,Short Queue,2.0
09:49:54,1,Short Queue,2.0
09:49:54,1,Short Queue,2.0
09:49:55,1,Short Queue,2.0
09:49:55,1,Short Queue,2.0
09:49:55,1,Short Queue,2.0
09:49:55,1,Short Queue,2.0
09:49:55,1,Short Queue,2.0
09:49:55,1,Short Queue,2.0
09:49:55,1,Short Queue,2.0
09:49:56,1,Short Queue,2.0
09:49:56,1,Short Queue,2.0
09:49:56,1,Short Queue,2.0
09:49:56,1,Short Queue,2.0
09:49:56,1,Short Queue,2.0
09:49:56,1,Short Queue,2.0
09:49:56,1,Short Queue,2.0
09:49:56,1,Short Queue,2.0
09:49:57,1,Short Queue,2.0
09:49:57,1,Short Queue,2.0
09:49:57,1,Short Queue,2.0
09:49:57,1,Short Queue,2.0
09:49:57,1,Short Queue,2.0
09:49:57,1,Short Queue,2.0
09:49:57,1,Short Queue,2.0
09:49:57,1,Short Queue,2.0
09:49:57,1,Short Queue,2.0
09:49:58,1,Short Queue,2.0
09:49:58,1,Short Queue,2.0
09:49:58,1,Short Queue,2.0
09:49:58,1,Short Queue,2.0
09:49:58,1,Short Queue,2.0
09:49:58,1,Short Queue,2.0
09:49:58,1,Short Queue,2.0
